,sqm_price,building_floors_num,rooms_num,lat,long,build_year,price,sqm,floor_no,word_parking,word_balcony,word_basement,building_type,word_elevator
4414,8937.5,4,3,52.28270261178727,21.06601012981516,1970,429000.0,48.0,1,0,1,1,block,0
4415,9461.290322580646,12,3,52.24188719382889,21.084076584541048,1979,586600.0,62.0,8,0,1,1,block,0
4416,11687.5,4,3,52.26559086876603,20.96394610183092,1967,561000.0,48.0,2,0,0,0,block,0
4417,11449.101796407183,10,3,52.2045369236754,21.04505143698449,2007,956000.0,83.5,5,0,0,0,apartment,0
4418,11158.038147138965,4,4,52.23130691988178,21.06065997957317,1997,819000.0,73.4,3,0,1,1,block,0
4419,7965.116279069767,5,3,52.23536518956057,21.06566218154829,1960,685000.0,86.0,5,0,0,0,block,1
4420,13157.894736842103,6,2,52.23691305767797,21.02820785549057,1962,625000.0,47.5,1,0,0,1,block,1
4421,12759.86898319567,5,2,52.19491014953753,21.04595648344943,2020,447999.0,35.11,2,0,0,0,apartment,0
4422,12022.292993630574,4,3,52.264736448148405,21.03952606524804,2015,604000.0,50.24,1,1,1,1,,1
4423,10880.952380952382,5,2,52.24605751201508,20.899682922453,2018,457000.0,42.0,2,0,1,0,apartment,0
4424,10114.754098360656,11,3,52.15091793731353,21.041713916565325,1979,617000.0,61.0,1,0,1,1,block,0
4425,9088.888888888889,3,2,52.34526448401352,20.94343162004764,2014,409000.0,45.0,1,1,1,1,block,0
4426,14484.848484848484,4,2,52.23788196445724,21.06332596823658,1955,478000.0,33.0,3,0,0,1,tenement,0
4427,11014.760147601475,5,2,52.13004430578168,21.05979902097035,1997,597000.0,54.2,2,0,1,0,,0
4428,10549.45054945055,4,2,52.24425221520301,21.08847600856456,1963,480000.0,45.5,1,0,1,1,block,0
4429,9281.25,11,3,52.25661932581462,20.923145003328685,1990,594000.0,64.0,10,0,0,1,block,0
4430,9188.320385748728,3,2,52.328438061176506,20.95570760070141,2006,343000.0,37.33,3,1,1,0,block,1
4431,12900.895694885872,20,3,52.23305471087257,21.023298090764563,1977,893000.0,69.22,2,0,0,0,,0
4432,10132.35294117647,5,3,52.28375532429543,21.047134637711487,2003,689000.0,68.0,4,0,1,1,apartment,1
4433,12994.318181818182,6,6,52.23274660995858,21.05886329699292,2006,2287000.0,176.0,6,0,1,0,apartment,1
4434,20529.80132450331,2,2,52.23604752785492,21.05697916587164,1940,620000.0,30.2,1,0,0,0,tenement,0
4435,11456.521739130434,9,3,52.24825886862948,20.99109052767737,1970,527000.0,46.0,9,0,0,0,,0
4436,13482.978723404256,2,5,52.17475421130079,21.085727390910403,1998,3168500.0,235.0,0,1,1,1,apartment,0
4437,15468.75,4,4,52.204213741346194,21.011766073294307,1996,1485000.0,96.0,1,0,0,1,,0
4438,11180.32786885246,6,2,52.260414610354594,20.930238774872223,2004,682000.0,61.0,1,0,0,0,block,0
4439,9614.035087719298,9,3,52.26427669389111,20.963362369732,1972,548000.0,57.0,9,0,1,1,block,1
4440,8477.064220183487,10,3,52.28446894487112,20.932617072282817,1975,462000.0,54.5,9,0,0,0,block,1
4441,10813.099943534726,5,1,52.19631883556413,21.046215642282085,2022,383000.0,35.42,1,1,0,0,block,0
4442,10323.076923076924,11,4,52.23981910819119,21.072972033659656,1976,671000.0,65.0,9,0,1,1,block,1
4443,13076.199435559736,6,3,52.26005313738877,20.97925923119452,2014,1112000.0,85.04,6,1,0,1,apartment,0
4444,11167.292689973996,2,3,52.25281410501224,21.03903584986472,1925,773000.0,69.22,0,0,0,0,tenement,0
4445,11821.42857142857,4,3,52.18285227158897,20.97360047483091,1948,662000.0,56.0,0,0,0,1,tenement,0
4446,10471.65890957447,4,4,52.16147735403026,21.07686279421092,2007,1259950.0,120.32,2,1,1,0,apartment,1
4447,15768.194070080865,3,1,52.24347642142121,20.99257883706584,1963,468000.0,29.68,1,0,0,1,block,0
4448,8182.419035029741,4,3,52.24579316093916,21.08515883666216,1998,619000.0,75.65,4,1,0,0,block,0
4449,13398.876404494382,6,2,52.14313447990738,21.03592670612893,2010,477000.0,35.6,4,0,1,0,block,1
4450,8314.05633419513,3,4,52.24361102634703,20.92310847302089,1984,611000.0,73.49,3,0,0,1,block,0
4451,9827.089337175792,10,6,52.22484685802855,21.08173267980301,1982,682000.0,69.4,9,1,1,1,block,0
4452,14600.0,1,3,52.27378297645152,20.97042717613349,1933,1314000.0,90.0,1,0,0,0,tenement,0
4453,12935.606060606062,4,2,52.15970136697692,21.07871591717184,2011,683000.0,52.8,2,0,1,1,apartment,1
4454,12739.604836331468,11,1,52.24582352724918,21.00357459119506,1961,432000.0,33.91,5,0,1,1,,1
4455,9622.926093514328,3,5,52.17704556760649,21.017208106370006,2012,1276000.0,132.6,3,1,1,0,apartment,0
4456,12204.662807072446,5,3,52.24224992022735,20.99289742386792,1954,780000.0,63.91,2,0,1,0,tenement,1
4457,11142.857142857143,11,1,52.18550474799533,20.965902612955425,2002,351000.0,31.5,10,0,0,1,block,0
4458,9698.996655518396,10,3,52.199453741719545,21.03391446950526,1962,580000.0,59.8,5,0,0,1,block,1
4459,6975.49312612074,2,5,52.24425590779258,21.23918205185737,2015,1167000.0,167.3,0,1,1,1,apartment,0
4460,12002.464571780652,7,3,52.1748503589849,21.0486483679896,2008,974000.0,81.15,2,0,1,0,block,0
4461,24835.237258347977,5,3,52.22548591996421,21.00972444333937,2015,2261000.0,91.04,4,0,1,1,apartment,0
4462,15951.923076923076,8,4,52.23650566386156,21.00722510650305,2006,1659000.0,104.0,5,0,0,0,apartment,0
4463,8660.968660968661,4,3,52.32121361049638,20.9556379615445,2003,608000.0,70.2,1,1,1,1,block,0
4464,14031.413612565444,3,2,52.268955890587065,20.9853683018752,1949,536000.0,38.2,1,0,0,1,tenement,0
4465,10105.263157894737,10,3,52.277678382901726,20.927605339681165,1969,576000.0,57.0,6,1,1,1,block,1
4466,10948.275862068966,6,3,52.23360237649444,20.95814684980963,2019,635000.0,58.0,0,0,1,0,apartment,0
4467,9261.53846153846,4,4,52.29273018370247,20.927765423088164,1969,602000.0,65.0,4,0,1,1,block,0
4468,15867.412828239345,5,4,52.23540179752495,21.030561111817388,1934,1843000.0,116.15,3,0,0,0,tenement,0
4469,8904.018155119476,5,3,52.244764800345024,21.10851337619389,2018,667000.0,74.91,1,0,1,1,apartment,0
4470,11387.755102040815,3,3,52.1866283421048,21.06010645727878,1968,558000.0,49.0,0,0,1,0,block,0
4471,13246.07329842932,4,1,52.19355259792002,21.006020610100297,1958,506000.0,38.2,2,0,1,1,block,0
4472,12927.350427350428,7,2,52.21822026011373,21.02428006407265,1960,605000.0,46.8,0,0,0,0,block,0
4473,7962.697022767075,3,3,52.25487608124468,21.1573788922556,1996,454670.0,57.1,0,0,0,1,block,0
4474,13798.37067209776,8,3,52.20642104259564,21.03935548467248,2010,1355000.0,98.2,6,0,1,1,apartment,1
4475,10062.5,4,3,52.26097758568082,20.968598411950094,1969,483000.0,48.0,3,0,1,1,block,0
4476,10812.19512195122,8,4,52.17423215312234,21.046727671119623,2001,1329900.0,123.0,4,1,1,0,apartment,0
4477,10582.386363636362,3,3,52.12837677694212,21.0606581372186,1994,745000.0,70.4,3,0,1,0,block,0
4478,11508.196721311477,15,2,52.23824402299456,20.97313507851178,1999,702000.0,61.0,3,0,1,0,tenement,0
4479,9921.10453648915,19,3,52.2425460509618,21.089405086716614,1985,503000.0,50.7,8,0,1,1,block,1
4480,16008.583690987123,6,2,52.25957200089767,20.98008923851569,2013,746000.0,46.6,2,1,1,0,block,0
4481,8753.323485967503,12,3,52.22829414093282,20.90244865670594,1976,592600.0,67.7,10,0,0,0,block,0
4482,10463.414634146342,4,3,52.13184622698597,21.07614269423085,2005,858000.0,82.0,4,1,1,1,block,0
4483,9964.285714285714,3,1,52.2457263317959,21.108253048365693,1933,279000.0,28.0,1,0,0,1,tenement,0
4484,13939.81321342096,6,1,52.190601084049725,20.986439081189005,2022,403000.0,28.91,1,1,1,0,apartment,0
4485,10578.125,3,4,52.23209333754623,20.942198150707515,1966,677000.0,64.0,2,0,0,1,block,1
4486,13553.57142857143,2,3,52.25216507163008,21.00271948840347,1972,759000.0,56.0,1,0,1,1,block,1
4487,9708.333333333334,7,2,52.23819020543155,20.973220361651823,1965,466000.0,48.0,7,0,1,1,block,0
4488,14833.597464342314,4,1,52.23973617182895,20.932698971815057,2009,468000.0,31.55,1,0,1,0,block,0
4489,10348.837209302326,6,2,52.25739403485348,21.04516976305656,2020,445000.0,43.0,0,1,0,0,apartment,0
4490,11863.84666226041,5,3,52.16835841523307,21.011739366143143,2015,1077000.0,90.78,5,0,0,1,block,1
4491,9688.524590163934,10,3,52.22890311497425,20.900712145277687,1977,591000.0,61.0,4,0,1,1,block,0
4492,10180.0,6,2,52.24580154581528,21.084725133737383,2003,509000.0,50.0,2,0,0,0,block,1
4493,7487.179487179487,5,3,52.243592465862605,20.91918432986732,1994,584000.0,78.0,4,0,1,1,block,1
4494,12882.35294117647,4,2,52.202060167776544,21.03810946011649,1954,657000.0,51.0,3,0,0,1,tenement,1
4495,10347.826086956522,3,1,52.2454664529501,20.95555273328146,1954,357000.0,34.5,3,0,1,1,block,0
4496,8725.63858857075,2,4,52.17409916814016,21.11135929704185,2018,734437.0,84.17,2,0,1,0,block,0
4497,7838.628460147447,2,3,52.188198693226695,20.87370543882084,2023,563519.0,71.89,2,1,1,1,apartment,0
4498,12412.96928327645,7,1,52.23168660484747,21.09109539295908,2020,363700.0,29.3,0,0,0,0,apartment,0
4499,12672.630208333334,7,2,52.18573011407662,21.043308636938225,2023,486629.0,38.4,4,0,0,0,apartment,0
4500,13970.04664866192,10,2,52.271898827302365,20.95216669831345,2017,569000.0,40.73,6,1,1,0,block,1
4501,10480.51948051948,10,4,52.24148453528809,20.91106261942772,1995,807000.0,77.0,9,0,0,0,block,0
4502,11860.46511627907,5,2,52.21180219322667,20.96236698141062,2000,510000.0,43.0,5,0,1,1,,1
4503,8296.12750885478,5,4,52.23923426236103,21.138125328000424,2019,702682.0,84.7,3,0,1,1,block,0
4504,10513.513513513511,2,2,52.33058633971808,20.944910452941546,2009,389000.0,37.0,2,0,1,0,block,0
4505,18143.75,2,4,52.259826619708825,20.934504306493302,2006,2903000.0,160.0,2,1,1,1,apartment,0
4506,8375.0,10,2,52.25894292121024,21.05011322511296,1983,402000.0,48.0,2,0,0,0,,0
4507,16022.408963585433,13,1,52.22741108040967,20.957837305109187,2019,572000.0,35.7,3,1,1,0,block,1
4508,5827.586206896552,1,4,52.104196348356105,21.05796906805164,2018,507000.0,87.0,1,1,1,0,ribbon,0
4509,15631.048069345945,2,3,52.18367643571133,21.0420185391086,2019,1586864.0,101.52,1,0,0,0,,0
4510,5862.245771783344,3,4,52.32461273082177,21.047619016607573,2018,547651.0,93.42,1,0,1,1,block,1
4511,9566.56346749226,4,1,52.33154631260696,20.94948694497608,2006,309000.0,32.3,0,1,0,1,block,0
4512,6153.660886319845,3,4,52.3292742381902,21.00761815699783,2020,574875.0,93.42,2,0,1,1,block,1
4513,11000.0,4,3,52.22514287442182,21.07162591450892,1978,539000.0,49.0,3,0,0,1,block,0
4514,12833.333333333334,4,2,52.16704577794848,21.065271282242165,2020,385000.0,30.0,3,1,1,1,apartment,0
4515,10590.858416945372,8,3,52.23864871219858,20.97769734068048,1991,760000.0,71.76,8,1,0,1,block,1
4516,6618.16,2,5,52.09917591101122,21.02939019475513,2023,827270.0,125.0,2,1,0,1,apartment,0
4517,18010.344827586207,4,3,52.19481376713119,21.02545339780752,2018,1566900.0,87.0,3,1,0,0,apartment,0
4518,10686.661404893448,3,4,52.14129040274119,21.05412962543013,1979,677000.0,63.35,3,0,1,1,block,0
4519,8953.846153846154,6,3,52.27146032629463,20.92305348190096,1979,582000.0,65.0,4,1,1,1,block,0
4520,12413.333333333334,6,2,52.183939261441246,21.04490613545163,2022,465500.0,37.5,5,1,0,1,,1
4521,11568.627450980392,6,2,52.18864558605468,21.045399010578706,2022,590000.0,51.0,4,1,1,1,apartment,0
4522,6760.416666666667,4,4,52.24431825938397,20.91248165245599,2000,649000.0,96.0,3,1,1,1,block,0
4523,11637.5,4,2,52.162989413752506,20.99318033635191,2020,465500.0,40.0,2,0,1,1,,0
4524,11143.295019157087,4,3,52.16243915317337,20.99324174684606,2022,727100.0,65.25,4,0,1,0,,0
4525,11256.09756097561,4,2,52.16361201519855,20.992586490843514,2022,461500.0,41.0,4,0,1,0,,0
4526,17227.19005759321,8,1,52.22591420586836,20.981208013517463,2022,568325.0,32.99,2,0,0,0,apartment,0
4527,10212.765957446809,4,3,52.29095278158566,20.93951720997261,1971,480000.0,47.0,2,0,1,1,block,0
4528,9623.493975903611,9,3,52.147291833681926,21.05207655417228,1978,639000.0,66.4,3,0,1,1,block,1
4529,12784.615384615385,3,2,52.20542396170644,21.006073898969944,1947,831000.0,65.0,1,0,0,1,tenement,0
4530,12621.621621621622,3,2,52.19452901443063,21.03440007512889,1945,467000.0,37.0,2,0,0,0,tenement,1
4531,8490.066225165563,6,5,52.17856365214178,21.031063240888468,2007,1282000.0,151.0,2,1,1,0,apartment,1
4532,15619.047619047618,6,2,52.24507782787365,20.987381510773343,2016,656000.0,42.0,2,1,1,0,apartment,0
4533,8195.121951219513,4,3,52.26058561738806,21.04280950688849,2004,672000.0,82.0,4,0,0,0,block,0
4534,7789.9045020463855,1,3,52.187048679944944,21.149675765336195,2005,571000.0,73.3,0,0,1,0,ribbon,0
4535,7595.505617977528,8,2,52.34661798228871,20.941659797497497,2003,338000.0,44.5,8,0,1,0,block,0
4536,11693.486590038314,10,3,52.2584542870702,20.968631395408565,2021,763000.0,65.25,1,0,0,0,apartment,0
4537,11937.5,10,3,52.25854396159942,20.968046583609738,2019,764000.0,64.0,2,0,0,1,apartment,0
4538,10282.05128205128,8,3,52.26812897376024,20.94572928004447,2003,802000.0,78.0,2,0,1,1,apartment,0
4539,12340.0,5,2,52.197377307209294,21.010489575513063,1958,617000.0,50.0,0,0,0,0,tenement,0
4540,9312.5,4,2,52.32613102433,21.043874657531337,2023,298000.0,32.0,3,0,1,0,block,0
4541,7812.080536912752,3,4,52.24121646102173,20.912199698273483,1979,582000.0,74.5,0,0,1,0,block,0
4542,10956.521739130434,5,2,52.241050548458624,21.08428782050284,1962,504000.0,46.0,1,0,1,1,block,0
4543,12222.222222222224,4,2,52.20461346116648,20.966123018484044,1967,440000.0,36.0,3,0,0,1,,0
4544,8208.802456499488,3,3,52.20905634064112,20.967585002080657,1995,802000.0,97.7,3,1,1,1,,1
4545,11025.0,3,1,52.27714893740659,20.954275320078853,1960,441000.0,40.0,1,0,0,0,block,0
4546,13017.22209796466,10,2,52.23444907073684,20.960549975909696,2014,582000.0,44.71,6,0,1,0,block,0
4547,14687.5,7,4,52.203848558184895,20.99898080417126,2003,1645000.0,112.0,1,0,1,1,,0
4548,13566.666666666666,4,5,52.16244204752502,21.078373635773847,2010,2442000.0,180.0,0,1,0,0,,0
4549,12199.509403107111,6,3,52.19090779137312,20.98699185924655,2020,746000.0,61.15,6,0,1,1,block,0
4550,8100.0,3,2,52.22569619280465,21.226832873969595,2013,405000.0,50.0,2,0,1,0,block,0
4551,8805.555555555555,10,3,52.2419995864396,21.088427379599075,1984,634000.0,72.0,2,0,0,0,block,1
4552,12522.222222222224,3,2,52.20189139205933,20.93491374515617,2017,563500.0,45.0,1,1,1,1,,1
4553,10288.46153846154,9,2,52.26791667843321,20.946353322827747,2007,535000.0,52.0,8,1,0,1,block,1
4554,9398.395721925132,3,2,52.31745945712882,21.060004370296014,2004,351500.0,37.4,0,0,1,1,block,0
4555,8681.462140992167,3,3,52.32233121424603,20.952676086750586,1996,665000.0,76.6,3,1,1,1,,1
4556,10786.6126625453,5,2,52.243436063740894,20.899240930634072,2010,506000.0,46.91,1,1,1,1,apartment,0
4557,13337.514253135689,6,3,52.26022035622307,20.980593201632423,2012,1169700.0,87.7,2,0,0,0,,0
4558,9035.369774919614,11,4,52.1425211372499,21.036991538942893,2006,843000.0,93.3,2,0,1,1,block,0
4559,9070.17543859649,7,3,52.15661688357305,21.199682794713866,2022,517000.0,57.0,5,1,1,0,apartment,0
4560,13808.510638297872,6,2,52.26093975944602,21.043942278440515,2018,649000.0,47.0,3,0,1,1,apartment,0
4561,10745.762711864409,6,3,52.18651833519125,20.99417068398108,2023,634000.0,59.0,5,0,1,0,apartment,0
4562,13867.106892282294,9,2,52.26109597749455,20.96928982498804,2010,672000.0,48.46,4,0,0,1,apartment,0
4563,14573.076923076924,4,1,52.20297877351607,20.983179682494686,1967,378900.0,26.0,4,0,1,1,tenement,0
4564,15812.85090455396,6,2,52.18792288080752,21.0214029544401,2010,1013920.0,64.12,4,1,0,1,apartment,0
4565,15512.820512820514,6,2,52.17871339525003,21.04391629288404,2018,605000.0,39.0,6,0,0,0,block,0
4566,15224.303690089071,7,5,52.20284914119017,20.9966262603567,2006,2153630.0,141.46,4,1,1,1,apartment,1
4567,17081.67330677291,7,2,52.22931233297263,21.01652683835432,1972,686000.0,40.16,5,0,1,0,tenement,0
4568,10340.86006040558,3,3,52.16343590333376,21.03366842488421,1991,719000.0,69.53,3,0,1,1,block,0
4569,11269.84126984127,13,3,52.26340464242176,21.029148775409976,1968,568000.0,50.4,4,0,0,1,block,1
4570,9636.363636363636,9,4,52.25886308201258,21.04808370774297,1983,742000.0,77.0,2,0,1,1,block,0
4571,10166.666666666666,12,3,52.273204111747546,21.043080810041744,1976,488000.0,48.0,8,0,0,1,block,1
4572,10427.046263345195,12,3,52.17433906724278,21.05214175349652,1973,586000.0,56.2,4,1,0,1,block,0
4573,13274.37641723356,6,2,52.17897925852557,20.99146413903137,2021,585400.0,44.1,4,0,0,0,block,0
4574,7910.3755215577185,1,3,52.187982561762986,20.873571711642683,2018,568756.0,71.9,1,1,0,0,block,0
4575,9574.468085106382,5,2,52.3101555454115,20.990730192312657,2023,450000.0,47.0,5,0,1,0,block,0
4576,12671.875,4,2,52.15863034655446,21.067070977085685,2011,811000.0,64.0,1,1,1,0,apartment,0
4577,12647.847342690427,8,4,52.2728637954541,20.956540866666742,1970,802000.0,63.41,6,0,0,1,block,0
4578,11707.692307692309,4,4,52.26746029222955,20.969056331347304,1973,761000.0,65.0,1,0,1,1,block,0
4579,20555.555555555555,6,2,52.23806409382481,21.01959658505357,2003,1480000.0,72.0,1,0,1,0,apartment,0
4580,10811.936155447604,4,3,52.19924635082839,20.914730676835628,2005,779000.0,72.05,2,0,1,0,block,0
4581,8488.888888888889,1,4,52.2330029363234,21.1662761289414,2020,764000.0,90.0,1,0,1,0,,0
4582,9434.782608695652,10,2,52.273170087373614,20.942787462628104,1969,434000.0,46.0,10,0,0,0,block,1
4583,18191.027496382056,14,2,52.23618246461243,21.004805117515144,2007,1257000.0,69.1,6,0,1,0,block,0
4584,8776.119402985074,12,3,52.229887431375296,20.90343437567565,1979,588000.0,67.0,10,0,1,1,block,0
4585,17187.5,5,3,52.232327573867394,21.01958847052872,1890,880000.0,51.2,3,0,0,1,tenement,1
4586,16413.043478260868,9,3,52.23707842255014,21.004426733358205,1965,755000.0,46.0,6,0,1,1,block,0
4587,12313.432835820897,10,3,52.24595417642697,20.985880584711907,1972,561000.0,45.56,5,0,1,1,block,0
4588,7586.227876106195,2,2,52.325052625741385,21.069501294163416,2018,274318.0,36.16,2,1,0,0,,0
4589,15702.702702702703,9,2,52.23460014293852,21.01062315122428,1966,581000.0,37.0,4,0,0,0,block,1
4590,10877.19298245614,10,3,52.17085420342972,21.026535909127343,1974,620000.0,57.0,5,0,1,1,block,1
4591,14105.263157894737,5,3,52.23631694163833,21.031095798903667,1936,1340000.0,95.0,4,0,1,0,tenement,1
4592,11157.259953161592,6,3,52.17750899959442,20.992534664364427,2018,571698.0,51.24,1,1,1,0,block,1
4593,12048.192771084336,6,2,52.21720471039521,20.975471422728862,1958,1000000.0,83.0,3,0,0,0,tenement,0
4594,7448.798562766674,2,2,52.32488690056413,21.069119706129147,2017,331695.0,44.53,0,1,0,0,,0
4595,11097.727272727272,6,3,52.17695709928639,20.99148551205241,2020,634790.0,57.2,1,1,1,0,block,1
4596,7849.142457122856,4,3,52.31834492458788,20.995954037078555,2019,448500.0,57.14,4,0,1,0,block,0
4597,10141.083521444696,7,3,52.17921671048763,20.99063485456388,2018,718800.0,70.88,1,0,1,0,apartment,0
4598,5707.142857142857,3,4,52.318467237871886,20.96129279681147,2001,799000.0,140.0,3,1,1,0,,0
4599,12078.43137254902,5,2,52.213411754005016,20.974329420644068,1957,616000.0,51.0,3,0,1,0,tenement,1
4600,10866.666666666666,4,2,52.2510992897636,20.883348867255503,2006,586800.0,54.0,2,0,1,0,apartment,0
4601,7412.5,5,6,52.15764307274607,21.056707680158144,1995,1186000.0,160.0,4,0,1,1,block,1
4602,12354.166666666666,4,2,52.20056876301274,21.01708340268038,1957,593000.0,48.0,0,0,0,1,tenement,0
4603,8628.081457663451,12,4,52.144673353284034,21.035511395834185,2010,805000.0,93.3,2,1,1,1,block,0
4604,8537.488284910965,4,2,52.2290034800037,21.1031014565113,1988,455475.0,53.35,0,0,1,1,block,1
4605,10666.666666666666,10,2,52.29211512110421,21.04075789492078,1973,416000.0,39.0,0,0,1,1,block,0
4606,8868.421052631578,10,2,52.29209934109391,21.040751978126373,1968,337000.0,38.0,10,0,1,1,block,0
4607,10245.283018867924,4,3,52.15222304352047,21.035073953919248,1986,543000.0,53.0,4,0,0,1,block,1
4608,14590.90909090909,7,2,52.21944900837568,20.978375400555112,2022,642000.0,44.0,2,0,0,0,house,0
4609,3974.8159057437406,1,4,52.19056381054067,21.133989997412947,2018,539780.0,135.8,1,1,1,0,house,0
4610,10293.706293706293,3,3,52.29957427362375,21.06573710084826,2011,736000.0,71.5,1,1,1,1,apartment,1
4611,13061.484549219496,5,3,52.270014254094434,20.985277310120377,2017,820000.0,62.78,2,0,1,1,apartment,0
4612,9304.347826086956,12,2,52.22854429501996,21.07991753399913,1980,428000.0,46.0,0,0,1,1,block,1
4613,9434.782608695652,2,3,52.1560368641048,21.110996429559258,2012,651000.0,69.0,1,0,1,1,apartment,0
4614,9214.285714285714,10,5,52.19886057495155,21.01813996932948,1969,645000.0,70.0,8,0,1,1,block,0
4615,12053.097345132745,6,4,52.2045516533362,21.01206671557427,1980,1362000.0,113.0,4,1,1,1,block,1
4616,6578.9473684210525,2,4,52.21273389214446,21.18656678947663,1994,1000000.0,152.0,0,1,1,1,apartment,0
4617,12016.666666666666,6,3,52.25222046158265,20.935797277081424,2005,721000.0,60.0,0,0,0,0,apartment,0
4618,10897.058823529413,4,3,52.23177818895282,20.890628960052663,2016,741000.0,68.0,0,1,1,1,block,0
4619,11989.655172413792,6,4,52.21837928615634,21.02469344571132,1958,695400.0,58.0,0,0,0,1,block,0
4620,10129.032258064515,7,1,52.20421659037903,20.88050732765017,2018,314000.0,31.0,3,1,0,0,block,0
4621,11717.94871794872,9,2,52.242062172075634,20.94736588207093,1965,457000.0,39.0,2,0,0,1,block,1
4622,14489.36170212766,5,2,52.221970839777896,20.93384425417757,2013,681000.0,47.0,2,0,1,0,block,0
4623,11840.90909090909,11,2,52.1821875979624,21.0088339798198,2002,521000.0,44.0,8,0,0,0,apartment,1
4624,14647.058823529413,3,2,52.24411607967798,20.9914429559572,1952,498000.0,34.0,3,0,1,1,block,1
4625,10165.97510373444,7,2,52.204626548088754,20.87996412721651,2017,490000.0,48.2,2,1,0,0,block,0
4626,15211.267605633804,6,1,52.18380993804146,21.011775584099265,2018,432000.0,28.4,5,1,1,0,block,0
4627,8054.054054054054,3,3,52.19173046873663,20.896962608318628,1998,596000.0,74.0,1,1,1,1,block,1
4628,11210.526315789471,7,2,52.19481981927153,20.882844611275367,2017,426000.0,38.0,6,1,0,1,block,0
4629,17758.62068965517,5,3,52.20762063693235,21.03084172193482,1970,1339000.0,75.4,1,0,1,0,block,1
4630,9011.764705882351,2,2,52.32431989490724,21.058258233197577,2004,383000.0,42.5,1,0,1,0,block,1
4631,9679.529103989536,4,2,52.16131970440394,20.993247054866057,2017,444000.0,45.87,2,1,1,1,block,0
4632,10111.452107898564,3,3,52.20885908706673,20.928298412265207,2010,626000.0,61.91,2,1,1,0,block,1
4633,18211.206896551725,5,2,52.22407056232615,21.00926105318358,1959,845000.0,46.4,4,0,1,1,tenement,1
4634,13305.005975302083,2,4,52.2879336906412,20.95105157463503,2018,2004000.0,150.62,1,1,0,1,apartment,0
4635,10453.333333333334,10,2,52.196218418941335,21.014174429103345,1971,392000.0,37.5,7,0,1,1,,1
4636,18975.0,2,2,52.189973159631386,21.03890188850801,2016,1518000.0,80.0,1,0,1,0,,1
4637,8791.666666666666,12,2,52.23524318262346,21.109965110016493,1975,422000.0,48.0,4,1,1,1,block,1
4638,12500.0,7,2,52.174237424461786,20.98974467361025,2022,475000.0,38.0,1,0,1,0,apartment,0
4639,8751.8573551263,10,3,52.28638493635106,20.9309682720972,1978,589000.0,67.3,9,1,0,1,block,0
4640,8991.097922848663,3,1,52.3169408428539,21.06003860688946,2007,303000.0,33.7,1,1,0,1,block,0
4641,10319.127659574468,3,2,52.20658080556558,20.86749253921856,2015,484999.0,47.0,2,0,1,0,apartment,1
4642,10914.205344585092,12,2,52.226508998760806,20.90390974372321,1977,388000.0,35.55,3,0,1,1,block,1
4643,10878.4046692607,7,2,52.197457393931344,21.016228689291808,2017,447320.0,41.12,3,0,1,0,block,0
4644,9066.666666666666,10,4,52.27511577027647,21.04667611020864,1981,544000.0,60.0,0,0,1,0,block,0
4645,8963.636363636364,2,3,52.32405129078128,21.050143413364623,2017,493000.0,55.0,2,0,0,1,block,1
4646,8869.209809264305,3,3,52.15997353228936,21.020858093803824,1994,651000.0,73.4,2,0,1,1,block,1
4647,8663.793103448275,10,2,52.29953207440398,21.0410590274576,1974,402000.0,46.4,3,0,0,1,block,0
4648,13925.255891454415,8,2,52.224008113811806,20.97182886671316,2014,585000.0,42.01,7,0,0,0,,0
4649,14124.293785310734,6,3,52.134693438059,21.05521967198476,1998,1250000.0,88.5,4,1,1,1,,1
4650,12423.357664233576,6,3,52.26453627790217,21.041275109718825,2022,851000.0,68.5,1,1,1,1,apartment,0
4651,11218.181818181818,4,2,52.24105480818535,21.117805031117616,2011,617000.0,55.0,1,1,1,0,apartment,0
4652,19729.72972972973,6,2,52.23689397490568,20.98593409130789,2020,730000.0,37.0,3,0,0,1,apartment,1
4653,8416.370106761566,5,2,52.32024054821717,20.9547669323182,2002,473000.0,56.2,5,1,1,0,block,1
4654,14941.86046511628,4,4,52.15275763085278,21.10484858840831,2021,1285000.0,86.0,1,1,1,1,apartment,0
4655,11765.95744680851,3,2,52.171042087108304,21.06011718838,1983,553000.0,47.0,3,0,1,1,block,0
4656,8702.127659574468,7,2,52.16899981636354,21.19591633396694,2023,409000.0,47.0,4,0,1,0,apartment,0
4657,13136.842105263158,6,2,52.2253818503462,20.949007938023623,2016,624000.0,47.5,5,0,1,0,apartment,0
4658,12026.315789473683,5,2,52.25883438300328,20.930891675771164,2006,457000.0,38.0,0,0,1,0,block,0
4659,9122.287968441817,2,3,52.18820516518119,20.96155112101211,1954,925000.0,101.4,0,0,1,1,tenement,0
4660,11902.614968440035,7,3,52.25779069353246,20.99534527977587,2000,1320000.0,110.9,6,1,1,0,,1
4661,9868.61313868613,2,2,52.14280639030863,21.02250598800043,1988,676000.0,68.5,2,0,0,1,block,0
4662,8622.222222222223,15,2,52.23829243725281,21.11514082430497,1977,388000.0,45.0,4,0,0,1,block,0
4663,13334.619837900424,8,2,52.23925015693123,21.00991134202133,1953,691000.0,51.82,2,0,0,0,tenement,1
4664,10696.42857142857,2,2,52.1731558344113,21.07684990454917,1998,599000.0,56.0,0,0,0,1,block,0
